relative_path,byte_size,sha256,modified_timestamp_utc,language_or_type,classification,classification_reason,nearest_tracked_source,nearest_tracked_source_commit,nearest_tracked_source_blob,generated_evidence,matching_tracked_entries,matching_other_paths,git_ignored,gitignore_evidence,candidate_relation,candidate_blob,activation_outcome,preservation_recommendation
apps/desktop/src/components/assistant-ui/embeds/providers/vimeo.js,795,57ea14c912dc73be5a62fbe1ffbf86f23d5d86751f86570384ea8cea6460a6ff,2026-07-10T02:37:38.447644+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/components/assistant-ui/embeds/providers/vimeo.ts,980553ea303feb6d904234a58fbfca96e17c1382,1ef73ff78e6da208764192a0d1bb70b3de87fa09,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/components/assistant-ui/embeds/providers/youtube.js,1750,c03165d9cbe573fa98e7dba30a342d4ef69f7272eb57e202699e2293406507b3,2026-07-10T02:37:38.448644+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/components/assistant-ui/embeds/providers/youtube.ts,980553ea303feb6d904234a58fbfca96e17c1382,40444540e89c6067e6a6c91494421d00d33a5f6b,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/components/assistant-ui/embeds/registry.js,1028,927d04bdb3c609e7c042c316ac1f362f402efe7293c993267ac6c56f7fc81edc,2026-07-10T02:37:38.457151+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/components/assistant-ui/embeds/registry.tsx,980553ea303feb6d904234a58fbfca96e17c1382,2dc7429d923f36806fa16e9fda36903e731df19e,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/components/assistant-ui/embeds/rich-boundary.js,861,40a7a2e6551ff6467504ee2a6e3c39a3bbaaf2a5329087f0d71e252b8ddcecbb,2026-07-10T02:37:38.449644+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/components/assistant-ui/embeds/rich-boundary.tsx,980553ea303feb6d904234a58fbfca96e17c1382,ee5c5b313a9353cc2f2467439a004dcec84a4ba0,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/components/assistant-ui/embeds/scroll-gate.js,1193,6eebfea796701233774dcd1ec74eacfd2aad6a7d7dcbf541123dcb501f3cf434,2026-07-10T02:37:38.460655+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/components/assistant-ui/embeds/scroll-gate.tsx,980553ea303feb6d904234a58fbfca96e17c1382,f7f45384ca4527ba6162149c6987bb88e15f1628,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/components/assistant-ui/embeds/social-embed.js,4100,940bafad6b717fa9aaa385225b6fc86e3d6441d5d801fd2a2efd206814efbbac,2026-07-10T02:37:38.462655+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/components/assistant-ui/embeds/social-embed.tsx,980553ea303feb6d904234a58fbfca96e17c1382,483aad65234aade4108676e24c00dd73bf9d1e0a,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/components/assistant-ui/embeds/spotify-embed.js,1222,d5b7ef49a2a1eae2416898830a08e0cfd4e6fef2734bf7528e11829d89dad49c,2026-07-10T02:37:38.462655+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/components/assistant-ui/embeds/spotify-embed.tsx,980553ea303feb6d904234a58fbfca96e17c1382,3c722f1b3ebe58483bd87b7aad898e96ee78bddb,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/components/assistant-ui/embeds/svg-embed.js,900,557c0dd156807e96da1bc5b9098e9f580e2e88a402e98609aa9f82e038b55dc4,2026-07-10T02:37:38.456152+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/components/assistant-ui/embeds/svg-embed.tsx,980553ea303feb6d904234a58fbfca96e17c1382,99b75029dc3fd471cd885495319405fed6761e47,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/components/assistant-ui/embeds/types.js,11,8e609bb71c20b858c77f0e9f90bb1319db8477b13f9f965f1a1e18524bf50881,2026-07-10T02:37:38.450644+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/components/assistant-ui/embeds/types.ts,980553ea303feb6d904234a58fbfca96e17c1382,7457bcd9e21de40e8d9b8ec3c8195b8b17742a1d,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/components/assistant-ui/embeds/url-embed.js,3215,93b3b78bf416ffa7205bc289ac4c91e21eb3713884ef9691b29fcd1ec4fc31a0,2026-07-10T02:37:38.464655+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/components/assistant-ui/embeds/url-embed.tsx,980553ea303feb6d904234a58fbfca96e17c1382,1560c3f11f3e6b9f69a182b256f4e8390190b823,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/components/assistant-ui/embeds/use-is-dark.js,681,c21d666864eb8ce815942fbf3a26fecc6894e68aac39a83d0959d0b29ce2adf4,2026-07-10T02:37:38.454646+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/components/assistant-ui/embeds/use-is-dark.ts,980553ea303feb6d904234a58fbfca96e17c1382,f136439e348313de6cc8345acbf661c20611a3e2,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/components/assistant-ui/embeds/youtube-embed.js,1468,ae9d8b6420262e1d0a8ab15068cacf73df7e2a12e5d108c02d8b069b576f0029,2026-07-10T02:37:38.463655+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/components/assistant-ui/embeds/youtube-embed.tsx,980553ea303feb6d904234a58fbfca96e17c1382,72eef2e10143f8e609790cb9feb7791cb0e0ff8c,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/components/assistant-ui/markdown-text.js,24220,40e1ec08c11eb3f05449c9c5eac31a2e0503380a5e0f5bcbd28b30697618739c,2026-07-10T02:37:38.468160+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/components/assistant-ui/markdown-text.tsx,980553ea303feb6d904234a58fbfca96e17c1382,bceadb8e6ca0a6db523fd2d50d38c228c9c05e00,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/components/assistant-ui/markdown-text.test.js,8929,603d4b86df65c950c1f2c175d6a6c6c4f6991d0eceecd937e9da33c94456839b,2026-07-10T02:37:39.043975+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/components/assistant-ui/markdown-text.test.ts,980553ea303feb6d904234a58fbfca96e17c1382,b3ea416d066491d4fc07f9296c3036042a58243e,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/components/assistant-ui/message-render-boundary.js,1566,a561822872d7753b899863e427cc793dfd259258fbca0aa9a0aa40d08390405a,2026-07-10T02:37:38.485169+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/components/assistant-ui/message-render-boundary.tsx,980553ea303feb6d904234a58fbfca96e17c1382,990f8c6072e4dacc0c339881392f7902e305259b,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/components/assistant-ui/message-render-boundary.test.js,2074,9c31c25f1f984a3bb4003390e05f01daa912978a743bec63f280f088ad8345c6,2026-07-10T02:37:39.044975+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/components/assistant-ui/message-render-boundary.test.tsx,980553ea303feb6d904234a58fbfca96e17c1382,934f3babd1c0c51e6b8cc1d5fedcb1719e02237b,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/components/assistant-ui/thread/assistant-message.js,9872,39fbeabd3709da4a780128a6b609712b7b1a6353c32b3617dbb4f38ea54a21ff,2026-07-10T02:37:38.483665+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/components/assistant-ui/thread/assistant-message.tsx,980553ea303feb6d904234a58fbfca96e17c1382,5c73a80a5f722c277b259cd79511da28e3222082,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/components/assistant-ui/thread/block-direction.test.js,4273,cd2ed951713a973cc02695caa77f0e1870a3f6d03278cfcc345ee99edee7fa98,2026-07-10T02:37:39.047484+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/components/assistant-ui/thread/block-direction.test.tsx,980553ea303feb6d904234a58fbfca96e17c1382,cc63d4fbbe3811839fd1b2a95f292d1abf2438ee,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/components/assistant-ui/thread/content.js,1656,d8cb0d7d1940400e3462c923253521c7046da120f6840aea801217c3ea0ce85a,2026-07-10T02:37:38.381102+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/components/assistant-ui/thread/content.ts,980553ea303feb6d904234a58fbfca96e17c1382,7f7d9bedd4c2c0ebfecb6eab53d796cc175131be,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/components/assistant-ui/thread/content.test.js,2890,b66159dac06ccb287337628e60bf342764fef25c9612b6baf01643499d169fc3,2026-07-10T02:37:39.047484+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/components/assistant-ui/thread/content.test.ts,980553ea303feb6d904234a58fbfca96e17c1382,060ecb3ea85a5e1507902f130501a4e58f631d93,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/components/assistant-ui/thread/index.js,3593,c108995d81b563cccc3c7ce201912b6d29fb9e7835d23363c13f79224ac951c9,2026-07-10T02:37:38.539269+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/components/assistant-ui/thread/index.tsx,980553ea303feb6d904234a58fbfca96e17c1382,ff30931e3f3c4f9872e573240b764a331924eb4a,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/components/assistant-ui/thread/list.js,10697,83f418533c0f49c1bdfc4fd91f90715346b4188727dcd364558f286069869b3b,2026-07-10T02:37:38.486171+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/components/assistant-ui/thread/list.tsx,980553ea303feb6d904234a58fbfca96e17c1382,8f2856e3dfa7eeea3538310d690bde688db1815a,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
